"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"4023","45013","36009","New York","Cattaraugus County","South Carolina","Beaufort County",8,11,162233,80317,10.0943897040738
"4024","45013","36029","New York","Erie County","South Carolina","Beaufort County",11,18,162233,919040,10.5755472158562
"4025","45013","36061","New York","New York County","South Carolina","Beaufort County",49,47,162233,1585873,10.7721882733381
"4026","45013","36081","New York","Queens County","South Carolina","Beaufort County",7,11,162233,2230722,10.7641156856243
"4027","45015","36047","New York","Kings County","South Carolina","Berkeley County",9,14,177843,2504700,9.55580796285477
"4028","45019","36003","New York","Allegany County","South Carolina","Charleston County",3,4,350209,48946,9.61577540305521
"4029","45019","36007","New York","Broome County","South Carolina","Charleston County",3,6,350209,200600,10.1866983197211
"4030","45019","36061","New York","New York County","South Carolina","Charleston County",30,35,350209,1585873,9.91563392415598
"4031","45019","36089","New York","St. Lawrence County","South Carolina","Charleston County",47,63,350209,111944,12.6304479423255
"4032","45031","36029","New York","Erie County","South Carolina","Darlington County",16,18,68681,919040,8.50783702206909
"4033","45041","36045","New York","Jefferson County","South Carolina","Florence County",9,15,136885,116229,10.6215603333483
"4034","45045","36061","New York","New York County","South Carolina","Greenville County",8,13,451225,1585873,10.2542734996803
"4035","45045","36079","New York","Putnam County","South Carolina","Greenville County",8,12,451225,99710,10.8165061794685
"4036","45045","36117","New York","Wayne County","South Carolina","Greenville County",4,6,451225,93772,9.97054739706229
"4037","45049","36047","New York","Kings County","South Carolina","Hampton County",12,27,21090,2504700,10.6514129492921
"4038","45051","36061","New York","New York County","South Carolina","Horry County",25,40,269291,1585873,8.50045669645936
"4039","45051","36111","New York","Ulster County","South Carolina","Horry County",9,16,269291,182493,9.27332133881864
"4040","45059","36091","New York","Saratoga County","South Carolina","Laurens County",9,15,66537,219607,11.8601350597148
"4041","45077","36111","New York","Ulster County","South Carolina","Pickens County",32,38,119224,182493,10.9858788990879
"4042","45079","36001","New York","Albany County","South Carolina","Richland County",26,30,384504,304204,11.027513018303
"4043","45079","36005","New York","Bronx County","South Carolina","Richland County",15,25,384504,1385108,9.81404128012667
"4044","45079","36007","New York","Broome County","South Carolina","Richland County",26,34,384504,200600,9.5955621568368
"4045","45079","36029","New York","Erie County","South Carolina","Richland County",10,16,384504,919040,8.9907657029098
"4046","45079","36045","New York","Jefferson County","South Carolina","Richland County",15,22,384504,116229,11.0938167652454
"4047","45079","36055","New York","Monroe County","South Carolina","Richland County",13,22,384504,744344,9.83065094358937
"4048","45079","36085","New York","Richmond County","South Carolina","Richland County",15,24,384504,468730,9.40959320371714
"4049","45079","36115","New York","Washington County","South Carolina","Richland County",6,10,384504,63216,11.9236831744916
"4050","45085","36047","New York","Kings County","South Carolina","Sumter County",27,44,107456,2504700,9.30085925923765
"4051","46011","36055","New York","Monroe County","South Dakota","Brookings County",12,19,31965,744344,19.1396471938863
"4052","46013","36103","New York","Suffolk County","South Dakota","Brown County",11,16,36531,1493350,26.0840614051827
"4053","46035","36119","New York","Westchester County","South Dakota","Davison County",25,33,19504,949113,24.5227675194414
"4054","46099","36075","New York","Oswego County","South Dakota","Minnehaha County",3,4,169468,122109,20.5838239382974
"4055","47037","36013","New York","Chautauqua County","Tennessee","Davidson County",16,26,626681,134905,9.5954138164687
"4056","47037","36015","New York","Chemung County","Tennessee","Davidson County",12,19,626681,88830,11.6688131976876
"4057","47037","36061","New York","New York County","Tennessee","Davidson County",52,49,626681,1585873,13.6174005290801
"4058","47037","36067","New York","Onondaga County","Tennessee","Davidson County",13,20,626681,467026,12.6051559218269
"4059","47037","36081","New York","Queens County","Tennessee","Davidson County",13,20,626681,2230722,13.7020123948529
"4060","47037","36097","New York","Schuyler County","Tennessee","Davidson County",3,4,626681,18343,11.7023834210581
"4061","47037","36113","New York","Warren County","Tennessee","Davidson County",10,16,626681,65707,14.9013620534181
"4062","47037","36119","New York","Westchester County","Tennessee","Davidson County",11,16,626681,949113,13.9514109335969
"4063","47065","36013","New York","Chautauqua County","Tennessee","Hamilton County",23,24,336463,134905,9.15917883778565
"4064","47093","36065","New York","Oneida County","Tennessee","Knox County",11,16,432226,234878,11.1719479158331
"4065","47093","36075","New York","Oswego County","Tennessee","Knox County",8,15,432226,122109,10.7489076356381
"4066","47093","36091","New York","Saratoga County","Tennessee","Knox County",4,5,432226,219607,12.3320851900837
"4067","47093","36093","New York","Schenectady County","Tennessee","Knox County",10,15,432226,154727,12.0068461193933
"4068","47149","36003","New York","Allegany County","Tennessee","Rutherford County",13,18,262604,48946,10.5606090904827
"4069","47157","36039","New York","Greene County","Tennessee","Shelby County",36,51,927644,49221,17.2941585660485
"4070","47157","36047","New York","Kings County","Tennessee","Shelby County",39,65,927644,2504700,16.8511677832344
"4071","47157","36055","New York","Monroe County","Tennessee","Shelby County",28,32,927644,744344,14.6708800950729
"4072","47157","36103","New York","Suffolk County","Tennessee","Shelby County",25,30,927644,1493350,18.1475400841768
"4073","47157","36115","New York","Washington County","Tennessee","Shelby County",7,12,927644,63216,18.3625429350423
"4074","48027","36093","New York","Schenectady County","Texas","Bell County",19,29,310235,154727,26.2156070398796
"4075","48027","36117","New York","Wayne County","Texas","Bell County",10,15,310235,93772,23.8405356539412
"4076","48029","36003","New York","Allegany County","Texas","Bexar County",2,4,1714773,48946,24.1660314755967
"4077","48029","36047","New York","Kings County","Texas","Bexar County",6,11,1714773,2504700,26.9960942156664
"4078","48029","36055","New York","Monroe County","Texas","Bexar County",13,20,1714773,744344,25.0280733037539
"4079","48029","36059","New York","Nassau County","Texas","Bexar County",10,17,1714773,1339532,27.3685775271736
"4080","48029","36061","New York","New York County","Texas","Bexar County",38,43,1714773,1585873,27.036620393545
"4081","48029","36071","New York","Orange County","Texas","Bexar County",39,41,1714773,372813,27.0040464849235
"4082","48029","36101","New York","Steuben County","Texas","Bexar County",18,21,1714773,98990,24.7196850008115
"4083","48029","36117","New York","Wayne County","Texas","Bexar County",3,5,1714773,93772,25.565458476053
"4084","48037","36047","New York","Kings County","Texas","Bowie County",28,44,92565,2504700,21.6984825548987
"4085","48085","36055","New York","Monroe County","Texas","Collin County",10,15,782341,744344,21.4325810814754
"4086","48085","36067","New York","Onondaga County","Texas","Collin County",12,20,782341,467026,22.6195421501342
"4087","48085","36103","New York","Suffolk County","Texas","Collin County",12,21,782341,1493350,25.1137079299024
"4088","48113","36005","New York","Bronx County","Texas","Dallas County",17,28,2368139,1385108,24.3079149416468
"4089","48113","36009","New York","Cattaraugus County","Texas","Dallas County",5,7,2368139,80317,20.4324020431558
"4090","48113","36011","New York","Cayuga County","Texas","Dallas County",5,9,2368139,80026,22.6520503536761
"4091","48113","36021","New York","Columbia County","Texas","Dallas County",3,4,2368139,63096,25.0134845941448
"4092","48113","36029","New York","Erie County","Texas","Dallas County",49,45,2368139,919040,20.5856244333081
"4093","48113","36039","New York","Greene County","Texas","Dallas County",6,11,2368139,49221,24.5701980888216
"4094","48113","36047","New York","Kings County","Texas","Dallas County",9,15,2368139,2504700,24.1454661404329
"4095","48113","36055","New York","Monroe County","Texas","Dallas County",14,22,2368139,744344,21.8143748776181
"4096","48113","36061","New York","New York County","Texas","Dallas County",103,67,2368139,1585873,24.1729835609137
"4097","48113","36063","New York","Niagara County","Texas","Dallas County",17,27,2368139,216469,20.8798410492784
"4098","48113","36077","New York","Otsego County","Texas","Dallas County",16,19,2368139,62259,23.8792171963167
"4099","48113","36079","New York","Putnam County","Texas","Dallas County",12,18,2368139,99710,24.6028762981082
"4100","48113","36081","New York","Queens County","Texas","Dallas County",8,13,2368139,2230722,24.2583391471165
"4101","48113","36101","New York","Steuben County","Texas","Dallas County",8,12,2368139,98990,21.5963514223165
"4102","48113","36113","New York","Warren County","Texas","Dallas County",3,5,2368139,65707,25.3453839301981
"4103","48113","36115","New York","Washington County","Texas","Dallas County",12,19,2368139,63216,25.6189100606013
"4104","48141","36071","New York","Orange County","Texas","El Paso County",11,17,800647,372813,33.3509193195513
"4105","48149","36013","New York","Chautauqua County","Texas","Fayette County",13,22,24554,134905,21.4743951366506
"4106","48157","36103","New York","Suffolk County","Texas","Fort Bend County",11,18,585375,1493350,25.7527252426015
"4107","48167","36047","New York","Kings County","Texas","Galveston County",31,36,291309,2504700,23.7485249744877
"4108","48201","36003","New York","Allegany County","Texas","Harris County",2,4,4092459,48946,21.3377196261479
"4109","48201","36009","New York","Cattaraugus County","Texas","Harris County",2,3,4092459,80317,20.8059204975038
"4110","48201","36019","New York","Clinton County","Texas","Harris County",21,34,4092459,82128,26.3284191157122
"4111","48201","36027","New York","Dutchess County","Texas","Harris County",20,28,4092459,297488,24.708240358319
"4112","48201","36033","New York","Franklin County","Texas","Harris County",10,11,4092459,51599,25.7267864500215
"4113","48201","36037","New York","Genesee County","Texas","Harris County",2,5,4092459,60079,21.6459791467874
"4114","48201","36043","New York","Herkimer County","Texas","Harris County",11,12,4092459,64519,24.5217797292912
"4115","48201","36045","New York","Jefferson County","Texas","Harris County",9,14,4092459,116229,23.9588912789103
"4116","48201","36047","New York","Kings County","Texas","Harris County",12,19,4092459,2504700,23.9981322493343
"4117","48201","36053","New York","Madison County","Texas","Harris County",4,7,4092459,73442,23.6522674900983
"4118","48201","36055","New York","Monroe County","Texas","Harris County",7,11,4092459,744344,22.2412618945043
"4119","48201","36061","New York","New York County","Texas","Harris County",122,91,4092459,1585873,24.0438765707478
"4120","48201","36081","New York","Queens County","Texas","Harris County",29,36,4092459,2230722,24.1080880247813
"4121","48201","36085","New York","Richmond County","Texas","Harris County",89,63,4092459,468730,23.7977598854822
"4122","48201","36087","New York","Rockland County","Texas","Harris County",13,20,4092459,311687,24.1698658373695
"4123","48201","36111","New York","Ulster County","Texas","Harris County",4,10,4092459,182493,24.3182630097934
"4124","48201","36121","New York","Wyoming County","Texas","Harris County",4,5,4092459,42155,21.4413960999029
"4125","48241","36061","New York","New York County","Texas","Jasper County",13,22,35710,1585873,22.4237289467321
"4126","48339","36047","New York","Kings County","Texas","Montgomery County",15,24,455746,2504700,23.9022552768194
"4127","48377","36031","New York","Essex County","Texas","Presidio County",15,23,7818,39370,33.5795922510118
"4128","48381","36103","New York","Suffolk County","Texas","Randall County",21,27,120725,1493350,29.8164328600714
"4129","48439","36003","New York","Allegany County","Texas","Tarrant County",17,25,1809034,48946,21.4725475209348
"4130","48439","36005","New York","Bronx County","Texas","Tarrant County",18,28,1809034,1385108,24.7910495182591
"4131","48439","36047","New York","Kings County","Texas","Tarrant County",9,14,1809034,2504700,24.6298056911351
"4132","48439","36059","New York","Nassau County","Texas","Tarrant County",17,27,1809034,1339532,25.0066232447372
